DateTime Stamp,Signed Firmware Version,Ultrasound range( (signal strength)-(0-100)Db,Updates per second,Ranges(m),2D Camera resolution,Frames per second,Point cloud Density,Points per second,ultrasound data type,camera data type,lidar data type,operation ,Abnormality type,Potential Attack type
2023-02-16 15:53:30,1.2.3,11,119,1,RGB: 1024 x 768,39,PCD: 1024 x 1024,10573,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 15:54:00,1.2.5,18,59,4,RGB: 1024 x 768,49,PCD: 1024 x 1024,20149,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 15:54:30,1.2.4,5,104,2,RGB: 1024 x 768,15,PCD: 1024 x 1024,21206,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 15:55:00,1.2.5,59,110,2,RGB: 1024 x 768,46,PCD: 1024 x 1024,38107,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 15:55:30,1.2.4,8,93,6,RGB: 1024 x 768,57,PCD: 1024 x 1024,17378,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 15:56:00,1.2.4,78,78,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,23164,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 15:56:30,1.2.4,86,67,0,RGB: 1024 x 768,55,PCD: 1024 x 1024,31352,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 15:57:00,1.2.3,51,44,3,RGB: 1024 x 768,25,PCD: 1024 x 1024,20777,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 15:57:30,1.2.4,63,115,5,RGB: 1024 x 768,45,PCD: 1024 x 1024,16496,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 15:58:00,1.2.4,8,44,1,RGB: 1024 x 768,31,PCD: 1024 x 1024,15337,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 15:58:30,1.2.3,2,42,3,RGB: 1024 x 768,55,PCD: 1024 x 1024,14877,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 15:59:00,1.2.3,75,87,1,RGB: 1024 x 768,59,PCD: 1024 x 1024,17801,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 15:59:30,1.2.5,35,98,5,RGB: 1024 x 768,42,PCD: 1024 x 1024,28743,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:00:00,1.2.4,69,106,0,RGB: 1024 x 768,16,PCD: 1024 x 1024,19119,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:00:30,1.2.5,75,80,0,RGB: 1024 x 768,33,PCD: 1024 x 1024,11651,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:01:00,1.2.3,81,80,5,RGB: 1024 x 768,25,PCD: 1024 x 1024,15782,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:01:30,1.2.3,88,72,4,RGB: 1024 x 768,56,PCD: 1024 x 1024,36273,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:02:00,1.2.3,38,94,2,RGB: 1024 x 768,51,PCD: 1024 x 1024,16817,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:02:30,1.2.4,98,94,0,RGB: 1024 x 768,18,PCD: 1024 x 1024,10666,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:03:00,1.2.4,32,55,3,RGB: 1024 x 768,55,PCD: 1024 x 1024,10538,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:03:30,1.2.5,70,102,1,RGB: 1024 x 768,51,PCD: 1024 x 1024,34222,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:04:00,1.2.4,62,40,6,RGB: 1024 x 768,52,PCD: 1024 x 1024,36198,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:04:30,1.2.5,41,110,0,RGB: 1024 x 768,20,PCD: 1024 x 1024,39308,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:05:00,1.2.4,6,68,6,RGB: 1024 x 768,31,PCD: 1024 x 1024,35156,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:05:30,1.2.3,48,118,6,RGB: 1024 x 768,39,PCD: 1024 x 1024,12894,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:06:00,1.2.4,68,110,5,RGB: 1024 x 768,42,PCD: 1024 x 1024,15518,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:06:30,1.2.5,86,87,5,RGB: 1024 x 768,26,PCD: 1024 x 1024,36955,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:07:00,1.2.3,22,33,3,RGB: 1024 x 768,15,PCD: 1024 x 1024,10957,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:07:30,1.2.4,94,82,2,RGB: 1024 x 768,49,PCD: 1024 x 1024,39982,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:08:00,1.2.3,24,109,2,RGB: 1024 x 768,25,PCD: 1024 x 1024,17215,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:08:30,1.2.3,37,95,0,RGB: 1024 x 768,19,PCD: 1024 x 1024,30824,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:09:00,1.2.3,44,40,4,RGB: 1024 x 768,40,PCD: 1024 x 1024,35342,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:09:30,1.2.5,37,71,6,RGB: 1024 x 768,59,PCD: 1024 x 1024,30954,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:10:00,1.2.3,64,56,4,RGB: 1024 x 768,55,PCD: 1024 x 1024,19531,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:10:30,1.2.3,44,112,0,RGB: 1024 x 768,43,PCD: 1024 x 1024,34959,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:11:00,1.2.3,79,85,2,RGB: 1024 x 768,31,PCD: 1024 x 1024,34407,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:11:30,1.2.4,75,100,5,RGB: 1024 x 768,48,PCD: 1024 x 1024,24387,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:12:00,1.2.5,10,42,2,RGB: 1024 x 768,23,PCD: 1024 x 1024,26475,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:12:30,1.2.3,26,99,6,RGB: 1024 x 768,53,PCD: 1024 x 1024,12181,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:13:00,1.2.4,10,52,4,RGB: 1024 x 768,57,PCD: 1024 x 1024,33680,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:13:30,1.2.5,97,83,4,RGB: 1024 x 768,26,PCD: 1024 x 1024,37506,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:14:00,1.2.5,34,78,5,RGB: 1024 x 768,46,PCD: 1024 x 1024,17410,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:14:30,1.2.3,51,33,0,RGB: 1024 x 768,45,PCD: 1024 x 1024,36867,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:15:00,1.2.5,4,67,3,RGB: 1024 x 768,55,PCD: 1024 x 1024,28837,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:15:30,1.2.4,23,63,1,RGB: 1024 x 768,59,PCD: 1024 x 1024,21428,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:16:00,1.2.5,34,37,6,RGB: 1024 x 768,58,PCD: 1024 x 1024,11698,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:16:30,1.2.4,83,38,2,RGB: 1024 x 768,22,PCD: 1024 x 1024,13390,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:17:00,1.2.3,31,34,5,RGB: 1024 x 768,20,PCD: 1024 x 1024,39063,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:17:30,1.2.4,84,36,2,RGB: 1024 x 768,21,PCD: 1024 x 1024,38525,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:18:00,1.2.3,36,80,5,RGB: 1024 x 768,20,PCD: 1024 x 1024,30923,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:18:30,1.2.5,45,60,6,RGB: 1024 x 768,23,PCD: 1024 x 1024,13684,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:19:00,1.2.3,80,114,3,RGB: 1024 x 768,47,PCD: 1024 x 1024,26972,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:19:30,1.2.4,5,118,0,RGB: 1024 x 768,38,PCD: 1024 x 1024,33717,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:20:00,1.2.5,16,59,3,RGB: 1024 x 768,45,PCD: 1024 x 1024,33659,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:20:30,1.2.5,55,41,4,RGB: 1024 x 768,17,PCD: 1024 x 1024,20588,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:21:00,1.2.5,67,43,1,RGB: 1024 x 768,50,PCD: 1024 x 1024,13367,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:21:30,1.2.3,79,32,3,RGB: 1024 x 768,59,PCD: 1024 x 1024,39989,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:22:00,1.2.3,54,90,5,RGB: 1024 x 768,47,PCD: 1024 x 1024,26527,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:22:30,1.2.3,17,100,1,RGB: 1024 x 768,36,PCD: 1024 x 1024,22642,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:23:00,1.2.4,64,86,4,RGB: 1024 x 768,50,PCD: 1024 x 1024,19734,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:23:30,1.2.3,22,66,1,RGB: 1024 x 768,20,PCD: 1024 x 1024,16797,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:24:00,1.2.4,80,116,1,RGB: 1024 x 768,56,PCD: 1024 x 1024,28378,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:24:30,1.2.5,20,110,0,RGB: 1024 x 768,50,PCD: 1024 x 1024,24283,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:25:00,1.2.4,55,97,5,RGB: 1024 x 768,49,PCD: 1024 x 1024,12485,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:25:30,1.2.4,94,54,4,RGB: 1024 x 768,48,PCD: 1024 x 1024,16336,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:26:00,1.2.5,43,81,4,RGB: 1024 x 768,42,PCD: 1024 x 1024,31388,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:26:30,1.2.5,90,69,5,RGB: 1024 x 768,47,PCD: 1024 x 1024,34275,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:27:00,1.2.4,100,62,4,RGB: 1024 x 768,28,PCD: 1024 x 1024,30393,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:27:30,1.2.4,1,63,2,RGB: 1024 x 768,16,PCD: 1024 x 1024,24903,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:28:00,1.2.5,60,48,2,RGB: 1024 x 768,57,PCD: 1024 x 1024,23192,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:28:30,1.2.4,82,116,1,RGB: 1024 x 768,29,PCD: 1024 x 1024,35290,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:29:00,1.2.4,17,108,5,RGB: 1024 x 768,45,PCD: 1024 x 1024,11358,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:29:30,1.2.3,8,58,4,RGB: 1024 x 768,38,PCD: 1024 x 1024,25064,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:30:00,1.2.3,25,118,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,31422,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:30:30,1.2.3,73,44,6,RGB: 1024 x 768,25,PCD: 1024 x 1024,11143,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:31:00,1.2.3,74,39,3,RGB: 1024 x 768,52,PCD: 1024 x 1024,27078,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:31:30,1.2.4,84,48,0,RGB: 1024 x 768,43,PCD: 1024 x 1024,37345,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:32:00,1.2.3,47,44,0,RGB: 1024 x 768,27,PCD: 1024 x 1024,24468,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:32:30,1.2.3,9,86,1,RGB: 1024 x 768,18,PCD: 1024 x 1024,14498,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:33:00,1.2.3,91,108,2,RGB: 1024 x 768,59,PCD: 1024 x 1024,14922,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-16 16:33:30,1.2.3,94,105,0,RGB: 1024 x 768,58,PCD: 1024 x 1024,38370,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-16 16:34:00,1.2.3,54,62,6,RGB: 1024 x 768,18,PCD: 1024 x 1024,33150,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:34:30,1.2.3,23,79,3,RGB: 1024 x 768,34,PCD: 1024 x 1024,19240,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:35:00,1.2.3,98,106,0,RGB: 1024 x 768,23,PCD: 1024 x 1024,19499,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:35:30,1.2.5,44,85,3,RGB: 1024 x 768,53,PCD: 1024 x 1024,12336,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:36:00,1.2.4,27,109,3,RGB: 1024 x 768,56,PCD: 1024 x 1024,10059,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:36:30,1.2.4,43,63,5,RGB: 1024 x 768,57,PCD: 1024 x 1024,10065,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:37:00,1.2.5,26,101,3,RGB: 1024 x 768,40,PCD: 1024 x 1024,35683,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:37:30,1.2.4,89,75,4,RGB: 1024 x 768,57,PCD: 1024 x 1024,33663,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:38:00,1.2.3,4,57,1,RGB: 1024 x 768,39,PCD: 1024 x 1024,30808,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:38:30,1.2.5,37,72,3,RGB: 1024 x 768,41,PCD: 1024 x 1024,20829,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:39:00,1.2.3,4,33,0,RGB: 1024 x 768,54,PCD: 1024 x 1024,35227,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:39:30,1.2.3,92,63,4,RGB: 1024 x 768,37,PCD: 1024 x 1024,37707,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:40:00,1.2.5,41,88,1,RGB: 1024 x 768,35,PCD: 1024 x 1024,28722,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:40:30,1.2.5,59,85,5,RGB: 1024 x 768,33,PCD: 1024 x 1024,10464,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:41:00,1.2.5,1,52,0,RGB: 1024 x 768,21,PCD: 1024 x 1024,19081,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:41:30,1.2.5,31,73,2,RGB: 1024 x 768,15,PCD: 1024 x 1024,25355,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:42:00,1.2.5,48,35,3,RGB: 1024 x 768,21,PCD: 1024 x 1024,34585,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:42:30,1.2.3,15,31,0,RGB: 1024 x 768,59,PCD: 1024 x 1024,22211,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:43:00,1.2.5,13,63,6,RGB: 1024 x 768,45,PCD: 1024 x 1024,28800,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:43:30,1.2.5,20,54,2,RGB: 1024 x 768,43,PCD: 1024 x 1024,13451,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:44:00,1.2.5,50,75,5,RGB: 1024 x 768,42,PCD: 1024 x 1024,11613,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:44:30,1.2.5,46,62,0,RGB: 1024 x 768,53,PCD: 1024 x 1024,22997,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:45:00,1.2.3,20,61,1,RGB: 1024 x 768,49,PCD: 1024 x 1024,31401,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:45:30,1.2.4,57,95,1,RGB: 1024 x 768,41,PCD: 1024 x 1024,35396,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:46:00,1.2.5,96,94,4,RGB: 1024 x 768,54,PCD: 1024 x 1024,13164,numeric array,numeric array,numeric array,not normal,malfunction,Potential DDoS attack or botnet activity
2023-02-16 16:46:30,1.2.3,39,52,4,RGB: 1024 x 768,23,PCD: 1024 x 1024,38392,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:47:00,1.2.4,100,60,6,RGB: 1024 x 768,19,PCD: 1024 x 1024,33882,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:47:30,1.2.3,65,85,0,RGB: 1024 x 768,36,PCD: 1024 x 1024,16907,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:48:00,1.2.5,36,66,1,RGB: 1024 x 768,23,PCD: 1024 x 1024,23611,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:48:30,1.2.5,6,91,3,RGB: 1024 x 768,32,PCD: 1024 x 1024,12299,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:49:00,1.2.5,63,64,6,RGB: 1024 x 768,27,PCD: 1024 x 1024,19065,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:49:30,1.2.5,87,42,2,RGB: 1024 x 768,59,PCD: 1024 x 1024,36336,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:50:00,1.2.4,41,87,2,RGB: 1024 x 768,23,PCD: 1024 x 1024,20293,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:50:30,1.2.4,73,70,0,RGB: 1024 x 768,52,PCD: 1024 x 1024,10675,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:51:00,1.2.3,37,116,1,RGB: 1024 x 768,48,PCD: 1024 x 1024,29449,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:51:30,1.2.4,42,114,1,RGB: 1024 x 768,24,PCD: 1024 x 1024,29361,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:52:00,1.2.5,78,43,4,RGB: 1024 x 768,48,PCD: 1024 x 1024,28058,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:52:30,1.2.4,2,91,5,RGB: 1024 x 768,54,PCD: 1024 x 1024,10246,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:53:00,1.2.3,93,79,6,RGB: 1024 x 768,41,PCD: 1024 x 1024,21126,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:53:30,1.2.4,75,37,2,RGB: 1024 x 768,41,PCD: 1024 x 1024,30457,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:54:00,1.2.3,14,93,6,RGB: 1024 x 768,26,PCD: 1024 x 1024,16505,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:54:30,1.2.5,10,97,3,RGB: 1024 x 768,31,PCD: 1024 x 1024,30973,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:55:00,1.2.3,80,69,3,RGB: 1024 x 768,23,PCD: 1024 x 1024,20038,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:55:30,1.2.3,5,63,3,RGB: 1024 x 768,36,PCD: 1024 x 1024,12034,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:56:00,1.2.3,94,56,6,RGB: 1024 x 768,45,PCD: 1024 x 1024,28082,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:56:30,1.2.3,26,59,1,RGB: 1024 x 768,52,PCD: 1024 x 1024,38691,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:57:00,1.2.5,95,30,0,RGB: 1024 x 768,16,PCD: 1024 x 1024,17395,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:57:30,1.2.5,62,68,5,RGB: 1024 x 768,34,PCD: 1024 x 1024,18163,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:58:00,1.2.4,72,109,4,RGB: 1024 x 768,33,PCD: 1024 x 1024,33837,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 16:58:30,1.2.4,67,51,4,RGB: 1024 x 768,39,PCD: 1024 x 1024,29442,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:59:00,1.2.4,54,52,5,RGB: 1024 x 768,15,PCD: 1024 x 1024,17356,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 16:59:30,1.2.4,0,39,6,RGB: 1024 x 768,58,PCD: 1024 x 1024,33876,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 17:00:00,1.2.4,10,41,3,RGB: 1024 x 768,23,PCD: 1024 x 1024,25851,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 17:00:30,1.2.4,40,67,2,RGB: 1024 x 768,27,PCD: 1024 x 1024,33108,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 17:01:00,1.2.4,57,65,5,RGB: 1024 x 768,51,PCD: 1024 x 1024,37318,numeric array,numeric array,numeric array,not normal,malfunction,no attack
2023-02-16 17:01:30,1.2.4,65,100,0,RGB: 1024 x 768,35,PCD: 1024 x 1024,31613,numeric array,numeric array,numeric array,normal,n/a,no attack
2023-02-16 17:02:00,1.2.5,38,54,0,RGB: 1024 x 768,56,PCD: 1024 x 1024,15864,numeric array,numeric array,numeric array,not normal,malfunction,no attack
